Mes,Residuo,Modalidad,Cantidad
2021-02-01T00:00,Pinturas / disolventes,Punto limpio,"650,00"
2021-03-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2021-04-01T00:00,Pinturas / disolventes,Punto limpio,"1500,00"
2021-05-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2021-06-01T00:00,Pinturas / disolventes,Punto limpio,"2000,00"
2021-07-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2021-08-01T00:00,Pinturas / disolventes,Punto limpio,"1200,00"
2021-09-01T00:00,Pinturas / disolventes,Punto limpio,"2460,00"
2021-10-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2021-11-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2021-12-01T00:00,Pinturas / disolventes,Punto limpio,"1300,00"
2022-01-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2022-02-01T00:00,Pinturas / disolventes,Punto limpio,"1200,00"
2022-03-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2022-04-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2022-05-01T00:00,Pinturas / disolventes,Punto limpio,"1900,00"
2022-06-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2022-07-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2022-08-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2022-09-01T00:00,Pinturas / disolventes,Punto limpio,"2600,00"
2022-10-01T00:00,Pinturas / disolventes,Punto limpio,"1800,00"
2022-11-01T00:00,Pinturas / disolventes,Punto limpio,"1800,00"
2022-12-01T00:00,Pinturas / disolventes,Punto limpio,"0,00"
2013-01-01T00:00,Plásticos,Punto limpio,"9440,00"
2013-02-01T00:00,Plásticos,Punto limpio,"10560,00"
2013-03-01T00:00,Plásticos,Punto limpio,"8180,00"
2013-04-01T00:00,Plásticos,Punto limpio,"16960,00"
2013-05-01T00:00,Plásticos,Punto limpio,"15020,00"
2013-06-01T00:00,Plásticos,Punto limpio,"6560,00"
2013-07-01T00:00,Plásticos,Punto limpio,"10800,00"
2013-08-01T00:00,Plásticos,Punto limpio,"7760,00"
2013-09-01T00:00,Plásticos,Punto limpio,"7560,00"
2013-10-01T00:00,Plásticos,Punto limpio,"6800,00"
2013-11-01T00:00,Plásticos,Punto limpio,"8100,00"
2013-12-01T00:00,Plásticos,Punto limpio,"5760,00"
2014-01-01T00:00,Plásticos,Punto limpio,"6460,00"
2014-02-01T00:00,Plásticos,Punto limpio,"5600,00"
2014-03-01T00:00,Plásticos,Punto limpio,"8740,00"
2014-04-01T00:00,Plásticos,Punto limpio,"6440,00"
2014-05-01T00:00,Plásticos,Punto limpio,"9520,00"
2014-06-01T00:00,Plásticos,Punto limpio,"6400,00"
2014-07-01T00:00,Plásticos,Punto limpio,"24860,00"
2014-08-01T00:00,Plásticos,Punto limpio,"6660,00"
2014-09-01T00:00,Plásticos,Punto limpio,"11260,00"
2014-10-01T00:00,Plásticos,Punto limpio,"11080,00"
2014-11-01T00:00,Plásticos,Punto limpio,"6880,00"
2014-12-01T00:00,Plásticos,Punto limpio,"6600,00"
2015-01-01T00:00,Plásticos,Punto limpio,"7040,00"
2015-02-01T00:00,Plásticos,Punto limpio,"6540,00"
2015-03-01T00:00,Plásticos,Punto limpio,"8200,00"
2015-04-01T00:00,Plásticos,Punto limpio,"6480,00"
2015-05-01T00:00,Plásticos,Punto limpio,"9640,00"
2015-06-01T00:00,Plásticos,Punto limpio,"9200,00"
2015-07-01T00:00,Plásticos,Punto limpio,"6520,00"
2015-08-01T00:00,Plásticos,Punto limpio,"12260,00"
2015-09-01T00:00,Plásticos,Punto limpio,"8560,00"
2015-10-01T00:00,Plásticos,Punto limpio,"8040,00"
2015-11-01T00:00,Plásticos,Punto limpio,"6400,00"
2015-12-01T00:00,Plásticos,Punto limpio,"5311,00"
2016-01-01T00:00,Plásticos,Punto limpio,"6800,00"
2016-02-01T00:00,Plásticos,Punto limpio,"8300,00"
2016-03-01T00:00,Plásticos,Punto limpio,"8760,00"
2016-04-01T00:00,Plásticos,Punto limpio,"6220,00"
2016-05-01T00:00,Plásticos,Punto limpio,"4960,00"
2016-06-01T00:00,Plásticos,Punto limpio,"7080,00"
2016-07-01T00:00,Plásticos,Punto limpio,"12440,00"
2016-08-01T00:00,Plásticos,Punto limpio,"9240,00"
2016-09-01T00:00,Plásticos,Punto limpio,"11080,00"
2016-10-01T00:00,Plásticos,Punto limpio,"6520,00"
2016-11-01T00:00,Plásticos,Punto limpio,"7660,00"
2016-12-01T00:00,Plásticos,Punto limpio,"9980,00"
2017-01-01T00:00,Plásticos,Punto limpio,"10360,00"
2017-02-01T00:00,Plásticos,Punto limpio,"7060,00"
2017-03-01T00:00,Plásticos,Punto limpio,"8040,00"
2017-04-01T00:00,Plásticos,Punto limpio,"11020,00"
2017-05-01T00:00,Plásticos,Punto limpio,"8420,00"
2017-06-01T00:00,Plásticos,Punto limpio,"6820,00"
2017-07-01T00:00,Plásticos,Punto limpio,"11000,00"
2017-08-01T00:00,Plásticos,Punto limpio,"6160,00"
2017-09-01T00:00,Plásticos,Punto limpio,"10080,00"
2017-10-01T00:00,Plásticos,Punto limpio,"8760,00"
2017-11-01T00:00,Plásticos,Punto limpio,"7940,00"
2017-12-01T00:00,Plásticos,Punto limpio,"7900,00"
2018-01-01T00:00,Plásticos,Punto limpio,"10542,00"
2018-02-01T00:00,Plásticos,Punto limpio,"6980,00"
2018-03-01T00:00,Plásticos,Punto limpio,"8256,00"
2018-04-01T00:00,Plásticos,Punto limpio,"10789,00"
2018-05-01T00:00,Plásticos,Punto limpio,"8851,00"
2018-06-01T00:00,Plásticos,Punto limpio,"6240,00"
2018-07-01T00:00,Plásticos,Punto limpio,"10492,00"
2018-08-01T00:00,Plásticos,Punto limpio,"5879,00"
2018-09-01T00:00,Plásticos,Punto limpio,"11880,00"
2018-10-01T00:00,Plásticos,Punto limpio,"10440,00"
2018-11-01T00:00,Plásticos,Punto limpio,"7745,00"
2018-12-01T00:00,Plásticos,Punto limpio,"7460,00"
2021-01-01T00:00,Plásticos,Punto limpio,"2280,00"
2021-02-01T00:00,Plásticos,Punto limpio,"11240,00"
2021-03-01T00:00,Plásticos,Punto limpio,"16760,00"
2021-04-01T00:00,Plásticos,Punto limpio,"16900,00"
2021-05-01T00:00,Plásticos,Punto limpio,"10880,00"
2021-06-01T00:00,Plásticos,Punto limpio,"3360,00"
2021-07-01T00:00,Plásticos,Punto limpio,"0,00"
2021-08-01T00:00,Plásticos,Punto limpio,"0,00"
2021-09-01T00:00,Plásticos,Punto limpio,"0,00"
2021-10-01T00:00,Plásticos,Punto limpio,"0,00"
2021-11-01T00:00,Plásticos,Punto limpio,"0,00"
2021-12-01T00:00,Plásticos,Punto limpio,"0,00"
2022-01-01T00:00,Plásticos,Punto limpio,"9660,00"
2022-02-01T00:00,Plásticos,Punto limpio,"4620,00"
2022-03-01T00:00,Plásticos,Punto limpio,"9300,00"
2022-04-01T00:00,Plásticos,Punto limpio,"5540,00"
2022-05-01T00:00,Plásticos,Punto limpio,"360,00"
2022-06-01T00:00,Plásticos,Punto limpio,"1620,00"
2022-07-01T00:00,Plásticos,Punto limpio,"8200,00"
2022-08-01T00:00,Plásticos,Punto limpio,"3980,00"
2022-09-01T00:00,Plásticos,Punto limpio,"5900,00"
2022-10-01T00:00,Plásticos,Punto limpio,"11470,00"
2022-11-01T00:00,Plásticos,Punto limpio,"12720,00"
2022-12-01T00:00,Plásticos,Punto limpio,"7260,00"
2013-01-01T00:00,Poda,Recogida previo aviso,"70540,00"
2013-02-01T00:00,Poda,Recogida previo aviso,"71300,00"
2013-03-01T00:00,Poda,Recogida previo aviso,"60920,00"
2013-04-01T00:00,Poda,Recogida previo aviso,"60480,00"
2013-05-01T00:00,Poda,Recogida previo aviso,"29720,00"
2013-06-01T00:00,Poda,Recogida previo aviso,"23820,00"
2013-07-01T00:00,Poda,Recogida previo aviso,"21440,00"
2013-08-01T00:00,Poda,Recogida previo aviso,"42420,00"
2013-09-01T00:00,Poda,Recogida previo aviso,"24360,00"
2013-10-01T00:00,Poda,Recogida previo aviso,"61716,00"
2013-11-01T00:00,Poda,Recogida previo aviso,"67100,00"
2013-12-01T00:00,Poda,Recogida previo aviso,"52790,00"
2014-01-01T00:00,Poda,Recogida previo aviso,"52730,00"
2014-02-01T00:00,Poda,Recogida previo aviso,"50830,00"
2014-03-01T00:00,Poda,Recogida previo aviso,"51580,00"
2014-04-01T00:00,Poda,Recogida previo aviso,"39640,00"
2014-05-01T00:00,Poda,Recogida previo aviso,"35080,00"
2014-06-01T00:00,Poda,Recogida previo aviso,"18530,00"
2014-07-01T00:00,Poda,Recogida previo aviso,"20550,00"
2014-08-01T00:00,Poda,Recogida previo aviso,"15650,00"
2014-09-01T00:00,Poda,Recogida previo aviso,"20588,00"
2014-10-01T00:00,Poda,Recogida previo aviso,"51400,00"
2014-11-01T00:00,Poda,Recogida previo aviso,"51490,00"
2014-12-01T00:00,Poda,Recogida previo aviso,"63220,00"
